x,y,intensity,ultra,lidar
24,80,9,20,343
24,80,10,20,338
24,84,10,20,338
24,84,11,20,394
24,84,10,20,394
24,84,10,20,395
24,84,13,20,395
24,88,9,20,402
24,88,12,765,402
24,88,10,20,493
24,88,13,20,493
24,88,10,20,494
24,92,8,20,494
24,92,9,20,607
24,92,11,20,607
24,92,11,20,611
24,92,11,20,611
24,96,11,20,616
24,96,10,765,616
24,96,12,20,726
24,96,9,20,726
24,96,12,20,728
24,100,9,20,728
24,100,9,20,824
24,100,8,20,824
24,100,11,20,825
24,100,9,20,825
24,104,10,20,825
24,104,10,765,825
24,104,7,20,882
24,104,8,20,882
24,104,8,20,886
24,108,6,20,886
24,108,7,20,921
24,108,9,20,921
24,108,8,20,921
24,108,7,20,921
24,112,7,29,926
24,112,11,765,926
24,112,9,29,947
24,112,7,29,947
24,112,9,29,950
24,116,8,20,950
24,116,10,20,961
24,116,8,20,961
24,116,8,20,962
24,116,7,20,962
24,120,9,20,957
24,120,8,20,957
24,120,7,20,967
24,120,6,20,967
24,120,7,20,968
24,124,5,92,968
24,124,6,92,969
24,124,7,92,969
24,124,8,92,967
24,124,7,92,967
